1	3	3.440217
1	6	4.459873
1	11	3.996460
1	19	4.300913
1	32	4.443515
1	36	2.933102
1	37	3.640996
1	40	2.971370
1	43	2.582368
1	45	4.372751
1	48	3.823658
1	50	4.531703
1	53	2.963140
1	55	3.972759
1	56	4.017931
1	57	4.593222
1	60	4.767351
1	61	4.350070
1	66	3.904902
1	96	4.478342
1	98	4.255820
1	101	3.541083
1	103	1.782948
1	109	3.852845
1	111	2.863398
1	113	3.760041
1	116	4.717664
1	134	3.720754
1	138	2.365558
1	141	4.052991
1	144	4.590264
1	151	4.338436
1	166	4.358121
1	169	4.940496
1	178	4.292644
1	189	4.422273
1	202	4.373826
1	205	4.031278
1	212	4.003439
1	213	3.739387
1	217	3.126161
1	245	3.680414
1	248	3.350081
1	260	2.184633
1	265	4.340431
2	14	3.977698
2	274	3.811268
2	300	1.945799
2	301	3.587016
2	304	3.593230
2	305	4.364858
2	314	3.388042
3	271	1.304410
3	307	4.546998
3	320	2.988293
3	322	1.397979
3	327	1.236914
3	331	2.051201
3	343	1.290602
3	344	3.050055
3	346	2.051941
3	349	3.017204
4	294	4.536369
4	360	3.362835
5	24	3.291395
5	62	2.235311
5	90	2.510734
5	100	3.813921
5	209	3.146371
5	214	2.835263
5	216	3.641957
5	225	2.708356
5	234	2.768404
5	257	3.696681
5	364	2.861775
5	375	1.225727
5	378	2.420832
5	381	2.750690
5	386	2.763391
5	388	2.080942
5	389	2.161731
5	402	2.537812
5	403	2.732686
5	405	3.611609
5	408	5.000000
5	414	3.935935
5	415	3.303332
5	417	2.773443
5	418	3.547990
5	421	3.575673
5	422	2.579114
5	427	3.147100
5	429	4.555318
5	433	2.253018
5	444	1.801731
5	449	2.491007
5	450	1.416353
6	14	3.955011
6	79	3.954105
6	111	2.702980
6	117	2.661341
6	127	3.545720
6	133	3.695392
6	136	4.512392
6	154	3.734922
6	178	3.789056
6	188	3.812474
6	203	3.566447
6	221	3.665647
6	261	2.389914
6	276	3.644783
6	285	4.674097
6	298	3.728423
