1	4	3.684730
1	13	3.431185
1	14	4.444094
1	16	4.256596
1	18	2.504983
1	24	3.737485
1	25	2.696897
1	27	3.733341
1	34	3.816644
1	44	3.033151
1	46	4.221930
1	52	4.262805
1	63	3.257754
1	72	3.257764
1	74	3.524922
1	77	3.248389
1	80	3.307411
1	83	4.436252
1	87	4.642931
1	93	3.940698
1	94	3.518800
1	97	3.352912
1	100	4.707341
1	105	3.018672
1	106	2.631947
1	117	2.914288
1	118	3.451087
1	119	4.175866
1	121	3.836138
1	122	3.259588
1	160	3.983247
1	162	3.298704
1	167	2.956522
1	168	4.536949
1	170	4.453625
1	171	3.870483
1	176	4.502160
1	179	3.800564
1	181	4.623956
1	182	3.330528
1	184	3.537020
1	195	4.264633
1	197	4.503348
1	199	4.037533
1	206	3.902753
1	208	3.763683
1	210	4.654283
1	211	4.476274
1	214	2.927327
1	215	3.748821
1	218	3.437772
1	220	4.268497
1	221	4.752204
1	222	4.194860
1	238	3.677045
1	242	4.695223
1	246	4.716881
1	247	1.373637
1	249	3.055032
1	252	2.152920
1	253	4.409392
1	257	3.850251
1	258	4.186066
1	259	2.200055
1	262	4.251253
1	263	2.112232
1	264	2.432775
1	266	2.157287
1	271	3.185524
1	272	4.773242
2	1	4.350062
2	10	4.602404
2	50	4.997127
2	100	4.457652
2	237	4.173859
2	255	3.615142
2	269	4.620243
2	277	4.635811
2	280	3.027088
2	282	4.605216
2	286	4.330554
2	287	4.195273
2	289	3.278544
2	290	3.557411
2	291	4.264807
2	293	4.214109
2	296	3.560814
2	303	3.627434
2	307	2.682074
2	313	4.542206
3	258	2.274358
3	260	1.385107
3	264	2.641050
3	272	5.000000
3	294	1.470558
3	302	5.000000
3	340	2.863844
3	341	1.000000
3	353	3.950056
3	355	3.066829
4	258	4.415239
4	264	4.162605
4	288	5.000000
4	300	3.154999
4	303	3.215076
4	327	2.979025
4	356	2.508386
4	358	4.117174
4	359	4.875515
4	361	5.000000
5	17	2.968663
5	21	2.764838
5	40	2.336734
5	42	3.399041
5	135	3.381749
5	154	3.077507
5	167	2.413754
5	169	4.003755
5	173	4.286255
5	189	3.752580
5	194	3.748809
5	200	2.751230
5	204	2.887698
5	227	3.040008
5	228	3.373161
5	230	1.999603
5	231	2.265970
5	233	3.426363
5	373	3.111263
5	379	2.040150
5	387	2.617998
5	395	2.433808
5	396	3.107012
5	397	2.651607
5	399	3.105556
5	400	2.754093
5	407	3.019104
5	409	1.769794
5	413	1.930246
5	419	3.575816
5	438	1.232335
5	448	2.963416
5	452	2.167344
5	453	1.626431
5	455	3.289752
5	456	2.218694
5	457	1.000000
6	13	3.848816
6	19	2.816010
6	21	1.986001
6	28	3.982082
6	47	3.957312
6	69	3.274022
6	70	4.261425
6	95	3.944249
6	135	3.172885
6	168	3.958941
6	173	4.253185
6	175	4.106372
6	187	4.331825
6	192	4.112309
6	193	3.108265
6	195	3.305223
6	200	3.730668
6	211	3.913376
