1	56	17.723791
1	423	16.941362
1	98	15.589062
1	228	15.448852
1	168	15.385141
1	82	15.225512
1	173	14.694198
1	684	14.513634
1	566	14.398682
1	176	14.396333
2	748	6.452674
2	328	6.449045
2	321	6.206728
2	289	5.997055
2	268	5.911991
2	475	5.772112
2	471	5.707170
2	591	5.665528
2	333	5.596339
2	340	5.506083
3	328	7.272860
3	269	7.123743
3	301	6.982766
3	270	6.738929
3	895	6.379091
3	315	6.238292
3	245	6.050901
3	310	5.979749
3	326	5.969634
3	286	5.902567
4	268	3.949398
4	313	3.754187
4	302	3.748784
4	333	3.702070
4	286	3.644895
4	269	3.448982
4	245	3.414272
4	272	3.397274
4	748	3.266783
4	322	3.223903
5	195	13.483850
5	230	13.065439
5	82	12.727587
5	238	12.418005
5	91	12.379050
5	56	12.280762
5	96	12.091786
5	265	12.000229
5	175	11.891876
5	202	11.579235
6	135	15.315556
6	179	14.778963
6	100	14.245628
6	654	13.981554
6	603	13.116746
6	657	13.065328
6	204	12.680546
6	172	12.202542
6	504	12.198831
6	132	11.935716
7	69	21.043411
7	98	20.142065
7	176	18.868631
7	216	18.291552
7	95	18.250858
7	233	18.164370
7	143	17.499308
7	209	17.318720
7	185	16.981516
7	197	16.944141
8	176	10.610415
8	79	10.353437
8	230	10.013932
8	226	9.961358
8	265	9.848576
8	161	9.517327
8	183	9.273853
8	181	8.825532
8	2	8.811718
8	177	8.665752
9	100	2.214164
9	742	2.196686
9	286	2.059235
9	127	1.966771
9	293	1.908103
9	237	1.906883
9	288	1.855075
9	475	1.771240
9	268	1.760397
9	250	1.758446
10	185	13.707581
10	514	13.681902
10	133	12.361604
10	89	12.356606
10	172	12.145388
10	427	11.802444
10	187	11.762961
10	175	11.754583
10	204	11.297235
10	168	11.203046
11	202	12.216236
11	50	11.777308
11	174	11.680037
11	64	11.465881
11	87	11.408271
11	215	11.113523
11	197	10.971620
11	186	10.967269
11	183	10.757254
11	655	10.550641
12	423	11.328537
12	173	10.843016
12	655	10.519482
12	56	10.418785
12	64	9.808299
12	58	9.737301
12	79	9.659147
12	71	9.646339
12	588	9.623234
12	210	9.603750
13	204	22.056873
13	50	20.488932
13	196	20.424957
13	229	19.173954
13	385	18.981121
13	144	18.649311
13	127	18.366745
13	692	17.775898
13	11	17.645077
13	70	17.529596
14	69	11.668413
14	153	11.647383
14	89	10.938826
14	1	10.860793
14	318	10.837623
14	216	10.725680
14	183	10.672036
14	194	10.560089
14	127	10.535320
14	79	10.457127
15	118	9.707428
15	294	9.698368
15	298	9.283454
15	597	8.820127
15	117	8.752665
15	288	8.609074
15	245	8.552729
15	1016	8.453753
15	845	8.441496
15	147	8.426270
16	238	14.368533
16	423	13.367215
16	96	12.716317
16	50	12.616911
16	181	12.413399
16	483	12.149435
16	203	12.050491
16	28	11.776988
16	176	11.746050
16	82	11.692198
17	237	5.844187
17	282	5.747526
17	742	5.101927
17	147	4.690375
17	124	4.556095
17	15	4.534007
17	93	4.523463
17	111	4.445237
17	288	4.229543
17	458	4.141168
18	174	17.373850
18	238	16.995180
18	655	16.704060
18	173	16.378325
18	496	15.839885
18	135	15.770545
18	132	15.610170
18	153	14.605912
18	183	14.312687
18	205	14.131897
19	238	3.173259
19	186	2.738181
19	216	2.698522
19	70	2.523824
19	194	2.435473
19	204	2.400773
19	333	2.399613
19	286	2.335400
19	328	2.220070
19	173	2.211639
20	172	8.697893
20	168	8.568137
20	173	7.968668
20	50	7.743646
20	195	7.687563
20	202	7.481907
20	228	7.403744
20	151	7.368630
20	22	7.351399
20	8	7.282993
21	563	9.863489
21	674	7.286572
21	742	7.208057
21	289	6.701878
21	333	6.264384
21	313	6.014232
21	326	5.933630
21	268	5.923455
21	322	5.827162
21	117	5.654733
22	403	13.588558
22	195	13.445517
22	96	13.263077
22	183	13.167484
22	202	13.067173
22	82	12.913450
22	449	12.262867
22	22	12.144655
22	68	11.245632
22	679	10.782856
23	69	15.782269
23	173	15.264277
23	183	14.473495
23	210	14.256974
23	97	14.125250
23	143	13.914726
23	496	13.831475
23	168	13.684157
23	318	13.350923
23	568	13.196220
24	69	8.068570
24	50	7.788012
24	174	7.323110
24	127	7.016769
24	191	6.837755
24	496	6.580906
24	42	6.492323
24	273	6.466825
24	156	6.303987
24	527	6.214643
25	132	8.732000
25	181	8.697825
25	168	8.552612
25	121	8.514585
25	603	8.086644
25	210	7.745444
25	216	7.671513
25	483	7.612535
25	172	7.506232
25	117	7.431579
26	282	14.631681
26	748	12.278591
26	111	12.125728
26	147	11.919399
26	471	11.581836
26	1047	10.917882
26	411	10.888857
26	476	10.263834
26	472	10.091114
26	123	9.755315
27	276	2.950884
27	147	2.644425
27	282	2.565477
27	273	2.512528
27	7	2.442384
27	628	2.316716
27	294	2.262331
27	676	2.141493
27	678	2.078994
27	100	2.057717
28	183	9.915615
28	144	9.610053
28	210	9.434840
28	172	9.336288
28	82	9.292236
28	168	9.101129
28	204	8.932642
28	96	8.775794
28	218	8.507946
28	202	8.408404
29	333	4.925861
29	302	4.821417
29	328	4.643462
29	307	4.591247
29	327	4.572696
29	288	4.437846
29	322	4.397276
29	301	4.334948
29	258	4.227273
29	271	3.917475
30	423	5.989546
30	195	5.941179
30	96	5.778689
30	56	5.746321
