1	1	17.841265
1	12	17.564116
1	89	17.487474
1	318	16.960426
1	357	16.608379
1	423	16.571190
1	175	16.550987
1	265	16.056150
1	568	15.886146
1	203	15.883811
2	117	7.619183
2	742	7.206281
2	301	6.940062
2	313	6.722697
2	124	6.591198
2	471	6.196968
2	328	6.165114
2	15	6.050105
2	475	5.973196
2	126	5.939102
3	333	9.582903
3	313	8.338773
3	879	7.239471
3	286	7.141637
3	682	7.077673
3	301	6.997237
3	690	6.919024
3	315	6.855332
3	310	6.586600
3	750	6.499547
4	333	4.456221
4	313	4.016867
4	302	4.007217
4	268	3.995579
4	286	3.811021
4	322	3.741342
4	307	3.659647
4	879	3.620422
4	748	3.499701
4	269	3.476807
5	210	14.988108
5	82	14.676209
5	28	13.071990
5	568	13.007446
5	265	12.956840
5	56	12.838715
5	161	12.742777
5	202	12.737347
5	195	12.397105
5	96	11.774493
6	199	14.900888
6	181	14.653069
6	654	14.084481
6	194	13.580027
6	498	13.548570
6	64	13.452799
6	185	13.191277
6	197	13.181761
6	179	13.015181
6	603	12.698119
7	228	20.147028
7	96	19.688341
7	22	19.524597
7	234	19.071760
7	71	18.613909
7	95	18.467062
7	153	17.675196
7	479	17.661137
7	182	17.424082
7	655	17.138945
8	96	12.476328
8	265	10.913521
8	82	10.635747
8	230	10.428520
8	204	9.607416
8	188	9.081507
8	182	8.857830
8	403	8.654140
8	173	8.523801
8	98	8.499162
9	117	2.004189
9	654	1.926152
9	258	1.881549
9	499	1.856320
9	288	1.851667
9	484	1.833605
9	482	1.802468
9	481	1.769992
9	300	1.763114
9	514	1.732946
10	197	13.576235
10	23	13.512197
10	135	12.955521
10	204	12.613015
10	211	12.426480
10	187	11.619265
10	318	11.248565
10	521	11.156345
10	478	10.925172
10	210	10.698329
11	209	11.318007
11	69	11.302322
11	64	11.274069
11	216	10.998965
11	211	10.339132
11	204	10.182495
11	197	10.067852
11	65	10.047766
11	186	10.012964
11	132	9.945687
12	423	11.759486
12	196	10.377323
12	204	9.760720
12	210	9.053982
12	82	8.956899
12	655	8.767414
12	58	8.712919
12	173	8.516741
12	22	8.421824
12	8	8.268525
