1	1	3.938530
1	2	3.018887
1	7	3.941460
1	8	4.319167
1	9	3.573446
1	10	3.889287
1	28	3.841393
1	31	4.483512
1	41	2.707298
1	42	3.875525
1	49	4.042539
1	64	4.177598
1	75	3.327070
1	78	2.106628
1	81	4.230437
1	88	3.808113
1	91	4.153741
1	95	3.614239
1	99	2.606161
1	107	3.962816
1	112	1.321978
1	114	4.441716
1	123	3.643744
1	132	4.049183
1	136	3.875182
1	140	3.490093
1	154	3.737583
1	155	3.469121
1	163	3.771006
1	164	3.684247
1	165	4.700863
1	174	4.763255
1	196	3.814403
1	207	4.295263
1	209	4.121290
1	219	3.745217
1	225	3.495461
1	226	3.005989
1	227	3.845516
1	229	3.427986
1	234	3.379620
1	255	2.890629
1	261	1.824213
1	268	4.638517
1	269	3.216193
2	13	4.252794
2	19	4.552032
2	258	3.969525
2	273	4.380444
2	275	4.857483
2	278	3.811311
2	281	3.525580
2	292	4.705752
2	294	2.757104
2	298	4.084500
2	310	4.306282
2	311	3.271425
2	315	4.408532
2	316	4.461555
3	181	2.237647
3	303	1.571323
3	317	3.411808
3	319	2.556565
3	326	1.718809
3	332	1.760224
3	335	3.678079
3	336	1.000000
3	347	1.198326
3	350	4.717615
3	351	2.964143
3	352	3.194598
3	354	1.061922
4	210	4.581478
4	271	4.529923
4	301	4.671926
4	328	4.813513
4	354	4.690490
4	357	4.930928
4	362	4.383376
5	1	3.799323
5	2	3.547150
5	50	3.747518
5	63	2.510630
5	70	3.873236
5	80	1.980523
5	101	2.837401
5	109	2.939641
5	110	1.856817
5	139	2.386847
5	143	3.203703
5	144	3.907317
5	145	3.771341
5	151	2.952738
5	153	3.274385
5	211	3.537177
5	219	1.162035
5	229	3.306061
5	235	2.852146
5	259	1.491455
5	365	2.355115
5	372	3.368928
5	380	3.798440
5	390	3.484227
5	401	2.120765
5	406	2.424077
5	430	3.440352
5	431	2.874336
5	432	3.648262
5	441	2.281381
5	447	2.637135
5	454	3.106557
6	1	3.563584
6	7	3.045737
6	9	4.348789
6	15	3.051693
6	22	3.617911
6	86	3.461731
6	98	3.756660
6	125	2.369286
6	137	4.178844
6	153	4.007884
6	165	3.456974
6	166	4.024322
6	169	4.234460
6	180	4.169151
6	189	3.616955
